activityTags,actors,business,categoryid,categoryname,cityid,cityname,couponTags,description,id,imgurl,isAtmospheric,iseticket,isgeneralagent,issuperticket,isxuanzuo,name,nameNoHtml,price,price_str,pricehigh,privilegeTags,projectid,promotionTags,showstatus,showtag,showtime,sitestatus,subcategoryid,subcategoryname,subhead,venue,venuecity,venueid,verticalPic
[],,0,7,展览休闲,852,北京,[],,1_1_642820959429,2133242298,FALSE,0,1,0,0,带娃研学学知识-【圆明园篇】之失落的皇家园林,带娃研学学知识-【圆明园篇】之失落的皇家园林,58,58-258,258,[],6.42821E+11,[],售票中,,2021.07.16-07.21,3,39,特色体验,,圆明园遗址公园南门,北京,3015006,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01GmaNHr2GdSJek2wue_!!2251059038.png
[],,0,0,儿童亲子,852,北京,[],,1_1_610701090050,1812043604,FALSE,0,1,0,0,【颐和园亲子研学】逛皇家园林，看乾隆送给妈妈的美丽花园！,【颐和园亲子研学】逛皇家园林，看乾隆送给妈妈的美丽花园！,58,58-258,258,[],6.10701E+11,[],售票中,,2021.07.11-07.30,3,0,,,颐和园,北京,2610006,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01LLZXVu2GdSGd1fG6T_!!0-item_pic.jpg
[],,0,7,展览休闲,852,北京,[],,1_1_643630522389,2141337927,FALSE,0,0,0,0,【北京INX戏精学院】实景游戏体验《恶人谷·鸿鹄归》梦回侠义江湖,【北京INX戏精学院】实景游戏体验《恶人谷·鸿鹄归》梦回侠义江湖,428,428,428,[],6.43631E+11,[],售票中,,2021.04.27-2022.04.27,3,39,特色体验,,INX戏精学院演剧场·江湖,北京,2124017,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01SBPDwA2GdSJnjrgCx_!!2251059038.png
[],,0,5,曲苑杂坛,852,北京,[],,1_1_643282693710,2137859641,FALSE,0,0,0,0,【北京INX戏精学院】实景游戏体验《皇都·沁血玉》来做一回爽文主角,【北京INX戏精学院】实景游戏体验《皇都·沁血玉》来做一回爽文主角,398,398,398,[],6.43283E+11,[],售票中,,2021.05.07-2022.04.27,3,31,戏曲,,INX戏精学院·沉浸式演剧场·宫,北京,2893025,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01v1Ujhc2GdSJnK0mPE_!!2251059038.png
[],,0,7,展览休闲,852,北京,[],,1_1_642097470987,2126007413,FALSE,0,1,0,0,故宫时间管理训练营,故宫时间管理训练营,498,498,498,[],6.42097E+11,[],售票中,,2021.04.08-12.31,3,39,特色体验,,故宫,北京,3003001,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01akmapm2GdSJfq16qI_!!2251059038.jpg
[],,0,7,展览休闲,852,北京,[],,1_1_606620472340,1771237427,FALSE,0,1,0,0,【儿童围棋】59元抢真朴围棋4课时亲子课，20家校区可选！,【儿童围棋】59元抢真朴围棋4课时亲子课，20家校区可选！,59,59,59,[],6.0662E+11,[],售票中,,2021.05.21-09.30,3,39,特色体验,,蓝色港湾,北京,826008,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01JVmb8v2GdSDAwYdVY_!!0-item_pic.jpg
[],,0,0,儿童亲子,852,北京,[],,1_1_607099866100,1776031365,FALSE,0,1,0,0,【儿童网球】39元玩转网球，赛事级专业场地，让娃感受网球的快乐,【儿童网球】39元玩转网球，赛事级专业场地，让娃感受网球的快乐,39,39,39,[],6.071E+11,[],售票中,,2021.05.21-09.30,3,0,,,国家网球中心,北京,931,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01dHgfaR2GdSD9OWPJD_!!0-item_pic.jpg
[],,0,2,音乐会,852,北京,[],,1_1_643443168345,2139464387,FALSE,0,1,0,1,古典启蒙亲子音乐会《疯狂贝多芬》,古典启蒙亲子音乐会《疯狂贝多芬》,80,80-912,912,[],6.43443E+11,[],售票中,,2021.11.13 周六,3,18,其他,,保利国际影城(天安门店)8号厅,北京,2909001,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01s6MQnr2GdSKNK5iMO_!!2251059038.png
[],,0,7,展览休闲,852,北京,[],,1_1_642489486675,2129927570,FALSE,0,1,0,0,带娃研学学知识-【天坛篇】之天圆地方的传说,带娃研学学知识-【天坛篇】之天圆地方的传说,58,58-258,258,[],6.42489E+11,[],售票中,,2021.07.03-07.29,3,39,特色体验,,天坛公园,北京,2602005,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01BEe9yg2GdSJe6NXb6_!!2-item_pic.png
[],,0,6,体育,852,北京,[],,1_1_636126365101,2066296355,FALSE,0,0,0,0,万国体育（酒仙桥击剑中心）,万国体育（酒仙桥击剑中心）,9.9,9.9-300,300,[],6.36126E+11,[],售票中,,2021.01.13-12.10,3,207,其他,,酒仙桥击剑中心,北京,2827022,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01MCUVSd2GdSIU8iXNH_!!2251059038.jpg
[],,0,7,展览休闲,852,北京,[],,1_1_587180983614,1576842540,FALSE,0,1,0,0,海洋馆小小讲解员—亲密接触海洋生物，亲自讲给大家听！,海洋馆小小讲解员—亲密接触海洋生物，亲自讲给大家听！,348,348,348,[],5.87181E+11,[],售票中,,2021.07.25 周日,3,39,特色体验,,太平洋海底世界,北京,1071,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01WfuYxU2GdS8aTlo2b_!!0-item_pic.jpg
[],,0,7,展览休闲,852,北京,[],,1_1_639021375184,2095246455,FALSE,0,1,0,0,《隐藏内奸/反转剧情》式体验《小恶魔的复仇》一场智慧与胆识的较量！【暴风岛密室原创】,《隐藏内奸/反转剧情》式体验《小恶魔的复仇》一场智慧与胆识的较量！【暴风岛密室原创】,298,298,298,[],6.39021E+11,[],售票中,,2021.02.25-12.31,3,39,特色体验,,北京市朝阳区安慧北里逸园28号商务楼B1(工商银行对面),北京,2888004,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01pxosM92GdSItaKMFq_!!0-item_pic.jpg
[],,0,0,儿童亲子,852,北京,[],,1_1_643527029562,2140302999,FALSE,0,0,0,1,原创亲子舞台剧《咘噜咘噜之我是千里眼》,原创亲子舞台剧《咘噜咘噜之我是千里眼》,58,58-158,158,[],6.43527E+11,[],售票中,,2021.08.15 周日 19:30,3,0,,,国图艺术中心,北京,210,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01waVWcg2GdSJr6cNpX_!!2251059038.png
[],,0,7,展览休闲,852,北京,[],,1_1_642454424612,2129576950,FALSE,0,1,0,0,【溜娃get新技能】含骑乘45分钟，让孩子做小小“马语者”,【溜娃get新技能】含骑乘45分钟，让孩子做小小“马语者”,298,298,298,[],6.42454E+11,[],售票中,,2021.07.01-09.30,3,39,特色体验,,好骑士嘉豪马术俱乐部,北京,1947008,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01PYsRD02GdSJjqMI8f_!!2-item_pic.png
[],,0,7,展览休闲,852,北京,[],,1_1_632795626277,2032988966,FALSE,0,1,0,0,【圆明园亲子游】探访失落的皇家园林，感受历史的足迹！,【圆明园亲子游】探访失落的皇家园林，感受历史的足迹！,58,58-258,258,[],6.32796E+11,[],售票中,,2021.07.16-07.21,3,39,特色体验,,圆明园遗址公园,北京,55386,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01ytG5oY2GdSHVwXNSb_!!2251059038.png
[],,0,0,儿童亲子,852,北京,[],,1_1_608628673562,1791319439,FALSE,0,1,0,0,马术上的童年,马术上的童年,288,288,288,[],6.08629E+11,[],售票中,,2021.01.05-12.31,3,0,,,好骑士嘉豪马术俱乐部,北京,1947008,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01kewVYH2GdSJCkSs8f_!!0-item_pic.jpg
[],,0,7,展览休闲,852,北京,[],,1_1_626113739650,1966170100,FALSE,0,1,0,0,Little big city大城小像北京,Little big city大城小像北京,75,75-310,310,[],6.26114E+11,[],售票中,,2020.08.22-2021.12.31,3,38,展会,,Little BIG City 大城小像·北京,北京,2773007,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01deL7NA2GdSGETEsOd_!!2251059038.jpg
[],,0,7,展览休闲,852,北京,[],,1_1_638690822325,2091940927,FALSE,0,1,0,0,电影式微恐实景体验！沉浸式互动剧《白雾剧院》【暴风岛密室原创】,电影式微恐实景体验！沉浸式互动剧《白雾剧院》【暴风岛密室原创】,396,396,396,[],6.38691E+11,[],售票中,,2021.02.25-12.31,3,39,特色体验,,北京市朝阳区高井村甲8号红星美凯龙B2层暴风岛,北京,2878003,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01ckdDyX2GdSIsErA5J_!!0-item_pic.jpg
[],,0,7,展览休闲,852,北京,[],,1_1_637992732998,2084960033,FALSE,0,1,0,0,多主线/多重命运选择/多结局《起源》！＜17个影视级场景＞和＜剧情完美结合＞的沉浸式密室互动体验！【暴风岛密室原创】,多主线/多重命运选择/多结局《起源》！＜17个影视级场景＞和＜剧情完美结合＞的沉浸式密室互动体验！【暴风岛密室原创】,426,426,426,[],6.37993E+11,[],售票中,,2021.02.25-12.31,3,39,特色体验,,北京市朝阳区高井村甲8号红星美凯龙B2层暴风岛,北京,2878003,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01B4ScMj2GdSJ7VsbK0_!!0-item_pic.jpg
[],,0,7,展览休闲,852,北京,[],,1_1_638692474454,2091957448,FALSE,0,1,0,0,交互式沉浸剧场/喜剧/西部牛仔元素《绝逗野马镇》欢乐来袭！【暴风岛密室原创】,交互式沉浸剧场/喜剧/西部牛仔元素《绝逗野马镇》欢乐来袭！【暴风岛密室原创】,398,398,398,[],6.38692E+11,[],售票中,,2021.02.25-12.31,3,39,特色体验,,北京市朝阳区高井村甲8号红星美凯龙B2层暴风岛,北京,2878003,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01Waf4HF2GdSIqqdLxI_!!0-item_pic.jpg
[],,0,0,儿童亲子,852,北京,[],,1_1_607148082560,1776513529,FALSE,0,1,0,0,【5折】小骑士召集令—体验马术的乐趣，颁发小骑士证书！,【5折】小骑士召集令—体验马术的乐趣，颁发小骑士证书！,99,99,99,[],6.07148E+11,[],售票中,,2021.05.21-09.30,3,0,,,月河湾马术俱乐部,北京,2467001,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01l8og8C2GdSD24XoxP_!!0-item_pic.jpg
[],,0,7,展览休闲,852,北京,[],,1_1_640876365575,2113796359,FALSE,0,1,0,0,【小小发明家】制作“无线翻转七彩小夜灯”，亲子黑科技！,【小小发明家】制作“无线翻转七彩小夜灯”，亲子黑科技！,198,198,198,[],6.40876E+11,[],售票中,,2021.05.21-09.30,3,39,特色体验,,世纪金源购物中心6层钛客实验室,北京,2623001,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01wKqAvm2GdSJHpJdXc_!!2251059038.png
[],,0,3,话剧歌剧,852,北京,[],,1_1_631701387235,2022046576,FALSE,0,1,0,0,中文原创音乐剧《灵魂摆渡之永生》限量联名首饰,中文原创音乐剧《灵魂摆渡之永生》限量联名首饰,496,496-996,996,[],6.31701E+11,[],售票中,,2020.11.07-2021.10.31,3,22,音乐剧,,天桥艺术中心-大剧场,北京,59432,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01Q1d5842GdSHFNoeP8_!!2251059038.jpg
[],,0,0,儿童亲子,852,北京,[],,1_1_589650026833,1601532972,FALSE,0,1,0,0,【亲子游泳】1折抢！给天性爱水的宝宝一场甜蜜“约会”,【亲子游泳】1折抢！给天性爱水的宝宝一场甜蜜“约会”,78,78-138,138,[],5.8965E+11,[],售票中,,2021.06.03-09.30,3,0,,,湾会高尔夫俱乐部,北京,1467033,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01gbpsjE2GdSBuu8SOh_!!0-item_pic.jpg
[],,0,1,演唱会,852,北京,[],,1_1_649032938534,-2099605207,FALSE,0,0,0,0,「YEAH!!KPOP VOL.1」夜猫KPOP ALL NIGHT,「YEAH!!KPOP VOL.1」夜猫KPOP ALL NIGHT,88,88-150,150,[],6.49033E+11,[],售票中,,2021.07.02-07.03,3,48,livehouse,,MAO Livehouse北京,北京,92428,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01Yg63hb2GdSKRQry16_!!2251059038.png
[],艺人：Melo谢宇杰、PSY.P,0,1,演唱会,852,北京,[],艺人：Melo谢宇杰、PSY.P,1_1_649710787129,-2092826721,FALSE,0,1,0,0,【MELO & PSY.P】MVP 2021全国巡演-北京站,【MELO & PSY.P】MVP 2021全国巡演-北京站,220,220-450,450,[],6.49711E+11,[],售票中,,2021.07.18 周日 20:00,3,48,livehouse,,疆进酒·OMNI SPACE,北京,81595,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01EmzTF92GdSKUgRyEk_!!2251059038.jpg
[],,0,3,话剧歌剧,852,北京,[],,1_1_649545447405,-2094480118,FALSE,0,0,0,1,首部合家欢推理探案音乐剧《神探艾小坡》,首部合家欢推理探案音乐剧《神探艾小坡》,99,99-1260,1260,[],6.49545E+11,[],售票中,,2021.08.06-08.08,3,22,音乐剧,,天桥艺术中心-中剧场,北京,59981,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01GKEcTS2GdSKR6Hs72_!!2251059038.jpg
[],,0,5,曲苑杂坛,852,北京,[],,1_1_648713089023,-2102803702,FALSE,0,1,0,1,【天降喜剧】西单欢乐脱口秀爆笑演出,【天降喜剧】西单欢乐脱口秀爆笑演出,0,价格待定,10000000,[],6.48713E+11,[],售票中,,时间待定,14,32,其他,,魅现场,北京,2882003,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01PGTDJy2GdSKUjVAe7_!!2251059038.jpg
[],,0,2,音乐会,852,北京,[],,1_1_648928877965,-2100645813,FALSE,0,1,0,1,《星河旅馆》 金承志与上海彩虹室内合唱团 2021演出季北京音乐会,《星河旅馆》 金承志与上海彩虹室内合唱团 2021演出季北京音乐会,180,180-1080,1080,[],6.48929E+11,[],售票中,,2021.07.10-07.11,3,18,其他,,北京音乐厅,北京,12,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01exSGuq2GdSKWElJbp_!!2251059038.jpg
[],,0,3,话剧歌剧,852,北京,[],,1_1_648053350037,-2109401092,FALSE,0,1,0,1,中国国家话剧院演出 话剧《红色的起点》,中国国家话剧院演出 话剧《红色的起点》,100,100-380,380,[],6.48053E+11,[],售票中,,2021.07.02-07.11,3,19,话剧,,国家话剧院-剧场,北京,53360,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01auhURT2GdSKM09SV0_!!2251059038.jpg
[],,0,2,音乐会,852,北京,[],,1_1_647634026949,-2113594323,FALSE,0,0,0,0,《权力的游戏》超燃史诗钢琴交响音乐会,《权力的游戏》超燃史诗钢琴交响音乐会,80,80-680,680,[],6.47634E+11,[],售票中,,2021.07.03 周六 19:30,3,18,其他,,保利剧院,北京,39,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01vU8dmO2GdSKOrQrZc_!!0-item_pic.jpg
[],,0,2,音乐会,852,北京,[],,1_1_647101150933,-2118923083,FALSE,0,0,0,1,英雄的诗篇：吕嘉、吕思清与国家大剧院管弦乐团音乐会,英雄的诗篇：吕嘉、吕思清与国家大剧院管弦乐团音乐会,80,80-500,500,[],6.47101E+11,[],售票中,,2021.07.02 周五 19:30,3,18,其他,,国家大剧院-音乐厅,北京,528,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN014CB5Au2GdSKGqr9rJ_!!2-item_pic.png
[],,0,3,话剧歌剧,852,北京,[],,1_1_646966305967,-2120271533,FALSE,0,0,0,1,英国国家剧院现场呈现 《科利奥兰纳斯》 Coriolanus,英国国家剧院现场呈现 《科利奥兰纳斯》 Coriolanus,150,150,150,[],6.46966E+11,[],售票中,,2021.07.03 周六 19:30,3,19,话剧,,天桥艺术中心-小剧场,北京,59982,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01BDMRqq2GdSKJ497jW_!!0-item_pic.jpg
[],,0,5,曲苑杂坛,852,北京,[],,1_1_649290774390,-2097026849,FALSE,0,0,0,0,【北京站】解压周末|硬核喜剧脱口秀（北京财富购物中心）,【北京站】解压周末|硬核喜剧脱口秀（北京财富购物中心）,99,99-188,188,[],6.49291E+11,[],售票中,,2021.07.03-07.04,3,32,其他,,北京财富购物中心,北京,3177014,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN015xx0602GdSKcn9kqD_!!2251059038.png
[],,0,5,曲苑杂坛,852,北京,[],,1_1_644366240154,-2146272191,FALSE,0,1,0,1,2021第二届中国广播艺术团艺术季 《一路欢歌 与您同行》——金霏、陈曦相声专场,2021第二届中国广播艺术团艺术季 《一路欢歌 与您同行》——金霏、陈曦相声专场,100,100-880,880,[],6.44366E+11,[],售票中,,2021.07.03 周六 19:30,3,32,其他,,北京展览馆剧场,北京,26,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01z4LWD52GdSJqEZalL_!!2251059038.jpg
[],,0,3,话剧歌剧,852,北京,[],,1_1_646020304616,-2129731546,FALSE,0,0,0,1,NTLive 《哈姆雷特》高清放映,NTLive 《哈姆雷特》高清放映,150,150,150,[],6.4602E+11,[],售票中,,2021.07.02 周五 19:30,3,19,话剧,,天桥艺术中心-小剧场,北京,59982,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01dO0aMA2GdSK5BuwQ6_!!0-item_pic.jpg
[],,0,3,话剧歌剧,852,北京,[],,1_1_649365122535,-2096283367,FALSE,0,0,0,1,音乐剧《在远方》,音乐剧《在远方》,99,99-1080,1080,[],6.49365E+11,[],售票中,,2021.07.15-07.18,16,22,音乐剧,,天桥艺术中心-大剧场,北京,59432,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01r75jYs2GdSKdeGYdT_!!2251059038.jpg
[],,0,2,音乐会,852,北京,[],,1_1_647753653548,-2112398057,FALSE,0,0,0,1,《崛起》中国广播民族乐团 大型民族交响史诗音乐会,《崛起》中国广播民族乐团 大型民族交响史诗音乐会,50,50-480,480,[],6.47754E+11,[],售票中,,2021.07.11 周日 19:30,3,18,其他,,国家大剧院-音乐厅,北京,528,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN0116eCOk2GdSKP0mPk7_!!2251059038.jpg
[],,0,1,演唱会,852,北京,[],,1_1_649033334371,-2099601249,FALSE,0,0,0,0,【午后冲浪手vol.1】脆莓+花墙+对角巷+熊猫眼,【午后冲浪手vol.1】脆莓+花墙+对角巷+熊猫眼,180,180-240,240,[],6.49033E+11,[],售票中,,2021.07.24 周六 14:30,3,48,livehouse,,MAO Livehouse北京,北京,92428,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01RaWChz2GdSKLGU3av_!!2-item_pic.png
[],,0,3,话剧歌剧,852,北京,[],,1_1_645358579953,-2136348793,FALSE,0,0,0,1,歌剧《红船》,歌剧《红船》,100,100-680,680,[],6.45359E+11,[],售票中,,2021.07.02 周五,3,22,音乐剧,,国家大剧院-歌剧院,北京,553,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01RG4ub12GdSK3mIx35_!!0-item_pic.jpg
[],,0,2,音乐会,852,北京,[],,1_1_644484976235,-2145084830,FALSE,0,1,0,1,2021第二届中国广播艺术团艺术季 《百鸟朝凤·万众追寻》大型文艺晚会,2021第二届中国广播艺术团艺术季 《百鸟朝凤·万众追寻》大型文艺晚会,100,100-880,880,[],6.44485E+11,[],售票中,,2021.07.04 周日 19:30,3,18,其他,,北京展览馆剧场,北京,26,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN011OfDBm2GdSJxtysf8_!!2251059038.jpg
[],艺人：打扰一下,0,1,演唱会,852,北京,[],艺人：打扰一下,1_1_645040954905,-2139525043,FALSE,0,1,0,0,打扰一下乐团「世界不会轻易崩塌2.0」2021巡演 北京站,打扰一下乐团「世界不会轻易崩塌2.0」2021巡演 北京站,168,168-298,298,[],6.45041E+11,[],售票中,,2021.07.03 周六 20:00,3,48,livehouse,,疆进酒·OMNI SPACE,北京,81595,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01aw7bMR2GdSK0rtgAQ_!!2251059038.jpg
[],,0,5,曲苑杂坛,852,北京,[],,1_1_648707929059,-2102855302,FALSE,0,1,0,1,北京脱口秀中心【喜剧开放麦】魅现场爆笑脱口秀,北京脱口秀中心【喜剧开放麦】魅现场爆笑脱口秀,0,价格待定,10000000,[],6.48708E+11,[],售票中,,时间待定,14,32,其他,,魅现场,北京,2882003,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01QimRgp2GdSKUE0h5L_!!2251059038.jpg
[],,0,3,话剧歌剧,852,北京,[],,1_1_645045051445,-2139484078,FALSE,0,0,0,1,《天窗》高清放映,《天窗》高清放映,150,150,150,[],6.45045E+11,[],售票中,,2021.07.03 周六 14:30,3,19,话剧,,天桥艺术中心-小剧场,北京,59982,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01BEfPEG2GdSJqzgH4V_!!0-item_pic.jpg
[],,0,2,音乐会,852,北京,[],,1_1_645377656628,-2136158026,FALSE,0,1,0,1,梦见校园?校园民谣经典音乐会,梦见校园?校园民谣经典音乐会,80,80-380,380,[],6.45378E+11,[],售票中,,2021.07.18 周日 19:30,3,18,其他,,梅兰芳大剧院-大剧场,北京,564,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01FmN3kc2GdSK7YaqOY_!!2251059038.jpg
[],,0,3,话剧歌剧,852,北京,[],,1_1_645208922014,-2137845372,FALSE,0,0,0,1,悬疑女王阿加莎·克里斯蒂传世巨著《无人生还》（小说结尾版）,悬疑女王阿加莎·克里斯蒂传世巨著《无人生还》（小说结尾版）,180,180-680,680,[],6.45209E+11,[],售票中,,2021.08.12-08.14,3,19,话剧,,保利剧院,北京,39,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01OuFnJK2GdSK6DyOvN_!!2251059038.jpg
[],,0,3,话剧歌剧,852,北京,[],,1_1_645725627487,-2132678318,FALSE,0,0,0,1,NTLive 《深夜小狗离奇事件》高清放映,NTLive 《深夜小狗离奇事件》高清放映,150,150,150,[],6.45726E+11,[],售票中,,2021.07.04 周日 14:30,3,19,话剧,,天桥艺术中心-小剧场,北京,59982,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01kdWPAW2GdSK1GLYVy_!!0-item_pic.jpg
